id,clothtype,type,price,pricerate,weight,quality,level,material,occupation,condition1,condition2,stat1,stat2,defense,magicresistence,atkdistmvsped,attackpower,attackspeed,itemgrade
2783,8,241,379040,0,35,101,0,0,0|0|0,31|141,12|226,29|26,0|0,0,0,300,239,10,3
2784,8,241,419190,0,35,105,0,0,0|0|0,31|150,12|235,29|26,0|0,0,0,300,249,9,3
2785,8,241,419190,0,35,105,0,0,0|0|0,31|151,12|235,29|26,0|0,0,0,300,252,9,4
2786,8,241,463316,0,40,108,0,0,0|0|0,31|156,12|244,29|27,0|0,0,0,300,263,9,4
2787,8,241,492492,0,40,109,0,0,0|0|0,31|160,12|251,29|27,0|0,0,0,300,273,9,4
2788,8,241,508680,0,40,111,0,0,0|0|0,31|165,12|258,29|27,0|0,0,0,300,285,9,4
2789,8,241,540968,0,40,112,0,0,0|0|0,31|167,12|266,29|27,0|0,0,0,300,303,10,5
2790,8,241,573951,0,40,115,0,0,0|0|0,31|173,12|273,29|28,0|0,0,0,300,319,10,5
2791,8,242,5180,0,5,53,0,0,0|0|0,31|33,12|65,29|7,0|0,0,0,1900,41,12,2
2792,8,242,9880,0,5,57,0,0,0|0|0,31|41,12|80,29|8,0|0,0,0,1900,50,12,2
2793,8,242,16785,0,5,62,0,0,0|0|0,31|52,12|94,29|9,0|0,0,0,1900,62,12,3
2794,8,242,29000,0,5,64,0,0,0|0|0,31|58,12|109,29|9,0|0,0,0,1900,72,12,3
2795,8,242,43900,0,5,67,0,0,0|0|0,31|65,12|122,29|10,0|0,0,0,2100,86,12,4
2796,8,242,84450,0,10,76,0,0,0|0|0,31|84,12|147,29|12,0|0,0,0,2100,117,12,5
2797,8,242,115900,0,10,79,0,0,0|0|0,31|91,12|160,29|13,0|0,0,0,2100,134,12,6
2798,8,242,115900,0,10,80,0,0,0|0|0,31|93,12|160,29|13,0|0,0,0,2100,134,12,6
2799,8,242,147450,0,10,82,0,0,0|0|0,31|97,12|171,29|14,0|0,0,0,2100,151,12,6
2800,8,242,248050,0,15,89,0,0,0|0|0,31|100,12|193,29|15,0|0,0,0,2300,191,12,6
2801,8,242,319550,0,10,90,0,0,0|0|0,31|100,12|204,29|16,0|0,0,0,2300,212,12,6
2802,8,242,319550,0,10,91,0,0,0|0|0,31|100,12|204,29|16,0|0,0,0,2300,212,12,6
2803,8,242,392900,0,20,94,0,0,0|0|0,31|100,12|215,29|16,0|0,0,0,2300,234,12,6
2804,8,242,392900,0,20,95,0,0,0|0|0,31|100,12|215,29|16,0|0,0,0,2300,234,12,6
2805,8,242,479600,0,20,97,0,0,0|0|0,31|100,12|224,29|17,0|0,0,0,2300,257,12,6
2806,8,242,374121,0,20,99,0,0,0|0|0,31|100,12|233,29|18,0|0,0,0,2500,205,12,1
2807,8,242,374121,0,20,100,0,0,0|0|0,31|140,12|233,29|18,0|0,0,0,2500,205,11,2
2808,8,242,394179,0,20,102,0,0,0|0|0,31|144,12|243,29|18,0|0,0,0,2500,214,11,2
2809,8,242,394179,0,20,101,0,0,0|0|0,31|141,12|243,29|18,0|0,0,0,2500,216,12,3
2810,8,242,427949,0,20,104,0,0,0|0|0,31|149,12|252,29|19,0|0,0,0,2500,233,12,6
2811,8,242,427949,0,20,105,0,0,0|0|0,31|151,12|252,29|19,0|0,0,0,2500,229,11,6
2812,8,242,454128,0,20,106,0,0,0|0|0,31|152,12|262,29|19,0|0,0,0,2500,250,13,1
2813,8,242,454128,0,20,107,0,0,0|0|0,31|155,12|262,29|19,0|0,0,0,2500,247,12,4
2814,8,242,451995,0,20,109,0,0,0|0|0,31|159,12|269,29|20,0|0,0,0,2500,256,12,6
2815,8,242,451995,0,20,110,0,0,0|0|0,31|162,12|269,29|20,0|0,0,0,2500,253,11,1
2816,8,242,500039,0,20,113,0,0,0|0|0,31|168,12|277,29|21,0|0,0,0,2700,267,11,2
2817,8,242,522036,0,20,115,0,0,0|0|0,31|172,12|285,29|21,0|0,0,0,2700,277,11,1
2818,8,242,522036,0,20,114,0,0,0|0|0,31|171,12|285,29|21,0|0,0,0,2700,274,11,4
2819,8,242,546183,0,20,115,0,0,0|0|0,31|173,12|293,29|21,0|0,0,0,2700,290,12,6
2820,8,242,582816,0,20,118,0,0,0|0|0,31|179,12|301,29|22,0|0,0,0,2700,306,12,2
2821,8,251,7640,0,20,57,0,0,0|0|0,31|41,11|72,0|0,0|0,0,0,250,55,7,2
2822,8,251,12870,0,25,60,0,0,0|0|0,31|49,11|86,0|0,0|0,0,0,250,69,8,3
2823,8,251,20950,0,30,65,0,0,0|0|0,31|60,11|100,0|0,0|0,0,0,250,81,8,3
2824,8,251,27300,0,30,67,0,0,0|0|0,31|65,11|112,0|0,0|0,0,0,250,95,7,4
2825,8,251,38700,0,35,71,0,0,0|0|0,31|72,11|125,0|0,0|0,0,0,250,116,8,4
2826,8,251,38700,0,35,72,0,0,0|0|0,31|75,11|125,0|0,0|0,0,0,250,116,8,4
2827,8,251,53750,0,30,75,0,0,0|0|0,31|82,11|137,0|0,0|0,0,0,250,133,9,5
2828,8,251,53750,0,30,76,0,0,0|0|0,31|84,11|137,0|0,0|0,0,0,250,133,9,5
2829,8,251,69050,0,30,78,0,0,0|0|0,31|89,11|149,0|0,0|0,0,0,250,144,8,6
2830,8,251,69050,0,30,79,0,0,0|0|0,31|91,11|149,0|0,0|0,0,0,250,144,8,6
2831,8,251,85600,0,30,81,0,0,0|0|0,31|95,11|159,0|0,0|0,0,0,250,163,7,6
2832,8,251,85600,0,30,82,0,0,0|0|0,31|97,11|159,0|0,0|0,0,0,250,163,7,6
2833,8,251,109100,0,30,84,0,0,0|0|0,31|100,11|170,0|0,0|0,0,0,250,176,8,6
2834,8,251,109100,0,30,85,0,0,0|0|0,31|100,11|170,0|0,0|0,0,0,250,176,8,6
2835,8,251,138100,0,30,88,0,0,0|0|0,31|100,11|181,0|0,0|0,0,0,250,197,8,6
2836,8,251,172150,0,30,90,0,0,0|0|0,31|100,11|191,0|0,0|0,0,0,250,218,8,6
2837,8,251,172150,0,30,92,0,0,0|0|0,31|100,11|191,0|0,0|0,0,0,250,218,8,6
2838,8,251,203950,0,30,94,0,0,0|0|0,31|100,11|202,0|0,0|0,0,0,250,229,7,6
2839,8,251,203950,0,30,93,0,0,0|0|0,31|100,11|202,0|0,0|0,0,0,250,229,7,6
2840,8,251,251650,0,30,96,0,0,0|0|0,31|100,11|211,0|0,0|0,0,0,250,264,8,6
2841,8,251,251650,0,30,97,0,0,0|0|0,31|100,11|211,0|0,0|0,0,0,250,264,7,6
2842,8,251,301850,0,30,97,0,0,0|0|0,31|100,11|220,0|0,0|0,0,0,250,289,8,6
2843,8,251,301850,0,30,99,0,0,0|0|0,31|100,11|220,0|0,0|0,0,0,250,289,8,6
2844,8,251,256741,0,30,101,0,0,0|0|0,31|141,11|229,0|0,0|0,0,0,250,235,8,0
2845,8,251,256741,0,30,102,0,0,0|0|0,31|144,11|229,0|0,0|0,0,0,250,230,7,0
2846,8,251,273930,0,30,105,0,0,0|0|0,31|151,11|238,0|0,0|0,0,0,250,234,6,0
2847,8,251,317005,0,30,108,0,0,0|0|0,31|156,11|247,0|0,0|0,0,0,250,257,7,0
2851,8,252,10240,0,15,57,0,0,0|0|0,31|41,11|56,0|0,0|0,0,0,250,70,11,2
2852,8,252,17190,0,25,62,0,0,0|0|0,31|52,11|67,0|0,0|0,0,0,250,82,10,3
2853,8,252,26750,0,20,64,0,0,0|0|0,31|58,11|78,0|0,0|0,0,0,250,97,10,3
2854,8,252,38950,0,25,67,0,0,0|0|0,31|65,11|87,0|0,0|0,0,0,250,114,11,4
2855,8,252,51300,0,30,72,0,0,0|0|0,31|76,11|97,0|0,0|0,0,0,250,129,10,4
2856,8,252,67950,0,30,75,0,0,0|0|0,31|83,11|106,0|0,0|0,0,0,250,152,10,5
2857,8,252,94050,0,35,80,0,0,0|0|0,31|93,11|115,0|0,0|0,0,0,250,172,10,6
2858,8,252,115000,0,30,82,0,0,0|0|0,31|97,11|123,0|0,0|0,0,0,250,194,10,6
2859,8,252,149700,0,30,86,0,0,0|0|0,31|100,11|131,0|0,0|0,0,0,250,221,11,6
2860,8,252,187850,0,30,87,0,0,0|0|0,31|100,11|140,0|0,0|0,0,0,250,241,11,6
2861,8,252,225800,0,30,91,0,0,0|0|0,31|100,11|148,0|0,0|0,0,0,250,267,10,6
2862,8,252,287950,0,30,94,0,0,0|0|0,31|100,11|156,0|0,0|0,0,0,250,293,11,6
2863,8,252,328100,0,30,97,0,0,0|0|0,31|100,11|163,0|0,0|0,0,0,250,314,10,6
2864,8,252,384300,0,30,100,0,0,0|0|0,31|100,11|170,0|0,0|0,0,0,250,342,10,6
2865,8,252,293184,0,30,101,0,0,0|0|0,31|142,11|176,0|0,0|0,0,0,250,270,10,0
2866,8,252,339720,0,30,106,0,0,0|0|0,31|152,11|183,0|0,0|0,0,0,250,296,10,0
2867,8,252,354396,0,30,108,0,0,0|0|0,31|156,11|190,0|0,0|0,0,0,250,294,9,0
2868,8,252,376272,0,30,108,0,0,0|0|0,31|158,11|196,0|0,0|0,0,0,250,313,10,0
2869,8,252,414264,0,30,112,0,0,0|0|0,31|166,11|202,0|0,0|0,0,0,250,335,10,0
2870,8,252,418275,0,30,115,0,0,0|0|0,31|173,11|208,0|0,0|0,0,0,250,340,9,0
2873,8,222,612800,0,70,84,0,0,0|0|0,31|100,10|252,0|0,0|0,0,0,450,274,9,0
2901,8,211,42235,0,66,43,0,0,0|0|0,0|0,10|96,38|300,0|0,0,0,250,56,8,0
2902,8,211,78520,0,105,56,0,0,0|0|0,0|0,10|147,18|30,0|0,0,0,250,98,8,0
2903,8,211,146440,0,133,65,0,0,0|0|0,0|0,10|183,29|20,0|0,0,0,250,135,8,0
2904,8,211,2170,0,0,25,0,0,0|0|0,0|0,10|10,0|0,0|0,0,0,250,13,8,0
2905,8,211,1960,0,0,25,0,0,0|0|0,0|0,10|10,0|0,0|0,0,0,250,13,8,0
2906,8,211,1750,0,0,25,0,0,0|0|0,0|0,10|10,0|0,0|0,0,0,250,13,8,0
2907,8,211,1585,0,0,25,0,0,0|0|0,0|0,10|10,0|0,0|0,0,0,250,14,9,0
2908,8,211,4620,0,0,25,0,0,0|0|0,0|0,10|10,0|0,0|0,0,0,250,14,9,0
2909,8,212,39900,0,76,43,0,0,0|0|0,0|0,10|117,38|400,0|0,0,0,250,76,9,0
2910,8,212,106050,0,115,56,0,0,0|0|0,0|0,10|171,26|40,0|0,0,0,250,126,9,0
2911,8,212,3025,0,12,23,0,0,0|0|0,0|0,10|12,0|0,0|0,0,0,250,19,10,0
2912,8,212,2725,0,12,23,0,0,0|0|0,0|0,10|12,0|0,0|0,0,0,250,19,10,0
2913,8,212,2465,0,12,23,0,0,0|0|0,0|0,10|12,0|0,0|0,0,0,250,19,10,0
2914,8,212,2200,0,12,23,0,0,0|0|0,0|0,10|12,0|0,0|0,0,0,250,19,11,0
2915,8,212,1975,0,12,23,0,0,0|0|0,0|0,10|12,0|0,0|0,0,0,250,19,11,0
2916,8,271,115400,0,42,60,0,0,0|0|0,0|0,10|114,26|40,0|0,0,0,3000,118,9,0
2917,8,271,242060,0,59,73,0,0,0|0|0,0|0,10|154,24|20,0|0,0,0,3000,179,9,0
2918,8,271,3340,0,5,28,0,0,0|0|0,0|0,10|6,0|0,0|0,0,0,3200,20,8,0
2919,8,271,2665,0,5,28,0,0,0|0|0,0|0,10|6,0|0,0|0,0,0,3200,20,8,0
2920,8,221,33790,0,87,47,0,0,0|0|0,0|0,10|97,26|35,0|0,0,0,250,78,10,0
2921,8,221,105195,0,142,63,0,0,0|0|0,0|0,10|156,29|20,0|0,0,0,250,141,10,0
2922,8,221,3555,0,23,29,0,0,0|0|0,0|0,10|12,0|0,0|0,0,0,250,23,10,0
2923,8,221,3140,0,23,29,0,0,0|0|0,0|0,10|12,0|0,0|0,0,0,250,23,10,0
2924,8,221,2770,0,23,29,0,0,0|0|0,0|0,10|12,0|0,0|0,0,0,250,23,10,0
2925,8,221,2450,0,23,29,0,0,0|0|0,0|0,10|12,0|0,0|0,0,0,250,23,10,0
2926,8,221,2170,0,23,29,0,0,0|0|0,0|0,10|12,0|0,0|0,0,0,250,23,10,0
2927,8,223,71580,0,103,54,0,0,0|0|0,0|0,10|123,38|400,0|0,0,0,200,98,11,0
2928,8,223,134905,0,153,68,0,0,0|0|0,0|0,10|181,19|60,0|0,0,0,200,162,11,0
2929,8,223,3655,0,23,30,0,0,0|0|0,0|0,10|14,0|0,0|0,0,0,200,24,11,0
2930,8,223,3230,0,23,30,0,0,0|0|0,0|0,10|14,0|0,0|0,0,0,200,24,11,0
2931,8,223,2850,0,23,30,0,0,0|0|0,0|0,10|14,0|0,0|0,0,0,200,24,11,0
2932,8,223,2575,0,23,30,0,0,0|0|0,0|0,10|14,0|0,0|0,0,0,250,24,11,0
2933,8,222,69175,0,118,49,0,0,0|0|0,0|0,10|125,26|40,0|0,0,0,350,106,9,0
2934,8,222,171565,0,167,62,0,0,0|0|0,0|0,10|176,22|30,0|0,0,0,350,166,9,0
2935,8,222,3665,0,23,24,0,0,0|0|0,0|0,10|10,0|0,0|0,0,0,350,22,9,0
2936,8,222,3235,0,23,24,0,0,0|0|0,0|0,10|10,0|0,0|0,0,0,350,22,9,0
2937,8,222,2855,0,23,24,0,0,0|0|0,0|0,10|10,0|0,0|0,0,0,350,22,9,0
2938,8,222,2685,0,23,24,0,0,0|0|0,0|0,10|10,0|0,0|0,0,0,450,21,8,0
2939,8,222,3840,0,38,28,0,0,0|0|0,0|0,10|29,0|0,0|0,0,0,450,22,9,0
2940,8,231,34395,0,28,49,0,0,0|0|0,0|0,11|96,22|25,0|0,0,0,2800,77,9,0
2941,8,231,76590,0,40,59,0,0,0|0|0,0|0,11|134,24|20,0|0,0,0,2900,116,9,0
2942,8,231,132885,0,49,67,0,0,0|0|0,0|0,11|163,26|45,0|0,0,0,3000,143,8,0
2943,8,231,3905,0,5,29,0,0,0|0|0,0|0,11|10,0|0,0|0,0,0,3000,21,9,0
2944,8,231,3720,0,5,29,0,0,0|0|0,0|0,11|10,0|0,0|0,0,0,3000,21,9,0
2945,8,231,3610,0,5,29,0,0,0|0|0,0|0,11|10,0|0,0|0,0,0,3000,20,8,0
2946,8,231,3425,0,5,29,0,0,0|0|0,0|0,11|10,0|0,0|0,0,0,3000,20,8,0
2947,8,231,3240,0,5,29,0,0,0|0|0,0|0,11|10,0|0,0|0,0,0,3000,20,8,0
2948,8,231,3180,0,5,29,0,0,0|0|0,0|0,11|10,0|0,0|0,0,0,3200,20,8,0
2949,8,231,2985,0,5,29,0,0,0|0|0,0|0,11|10,0|0,0|0,0,0,3200,21,9,0
2950,8,231,2895,0,5,29,0,0,0|0|0,0|0,11|10,0|0,0|0,0,0,3200,20,8,0
2951,8,231,2755,0,5,29,0,0,0|0|0,0|0,11|10,0|0,0|0,0,0,3200,20,8,0
2952,8,232,43750,0,27,50,0,0,0|0|0,0|0,13|93,29|15,0|0,0,0,3000,78,10,0
2953,8,232,120000,0,40,61,0,0,0|0|0,0|0,13|131,39|200,0|0,0,0,3100,119,10,0
2954,8,232,199725,0,52,71,0,0,0|0|0,0|0,13|165,24|20,0|0,0,0,3200,163,10,0
2955,8,232,4700,0,5,30,0,0,0|0|0,0|0,13|14,0|0,0|0,0,0,3300,22,9,0
2956,8,232,4585,0,5,30,0,0,0|0|0,0|0,13|14,0|0,0|0,0,0,3300,23,10,0
2957,8,232,4310,0,5,30,0,0,0|0|0,0|0,13|14,0|0,0|0,0,0,3500,23,10,0
2958,8,232,3815,0,5,30,0,0,0|0|0,0|0,13|14,0|0,0|0,0,0,3600,22,9,0
2959,8,232,3750,0,5,30,0,0,0|0|0,0|0,13|14,0|0,0|0,0,0,3700,23,10,0
2960,8,233,120655,0,99,54,0,0,0|0|0,0|0,10|59,39|200,0|0,0,0,3200,101,11,0
2961,8,233,243665,0,142,67,0,0,0|0|0,0|0,10|84,24|20,0|0,0,0,3200,155,11,0
2962,8,233,9565,0,23,31,0,0,0|0|0,0|0,10|-3,0|0,0|0,0,0,3300,27,10,0
2963,8,233,8620,0,23,31,0,0,0|0|0,0|0,10|-3,0|0,0|0,0,0,3300,28,11,0
2964,8,233,8150,0,23,31,0,0,0|0|0,0|0,10|-3,0|0,0|0,0,0,3500,28,11,0
2965,8,233,7645,0,23,31,0,0,0|0|0,0|0,10|-3,0|0,0|0,0,0,3700,28,11,0
2966,8,233,7195,0,23,31,0,0,0|0|0,0|0,10|-3,0|0,0|0,0,0,3700,27,10,0
2967,8,241,36840,0,66,47,0,0,0|0|0,0|0,12|91,29|21,0|0,0,0,250,63,9,0
2968,8,241,109190,0,104,60,0,0,0|0|0,0|0,12|138,29|25,0|0,0,0,250,106,9,0
2969,8,241,252905,0,135,71,0,0,0|0|0,0|0,12|175,29|28,0|0,0,0,300,147,9,0
2970,8,241,2830,0,12,28,0,0,0|0|0,0|0,12|9,29|15,0|0,0,0,300,19,10,0
2971,8,241,2615,0,12,28,0,0,0|0|0,0|0,12|9,29|15,0|0,0,0,300,19,10,0
2972,8,241,2190,0,12,28,0,0,0|0|0,0|0,12|9,29|15,0|0,0,0,300,18,9,0
2973,8,241,2215,0,12,28,0,0,0|0|0,0|0,12|9,29|15,0|0,0,0,300,19,10,0
2974,8,241,1855,0,12,28,0,0,0|0|0,0|0,12|9,29|15,0|0,0,0,300,18,9,0
2975,8,242,52595,0,32,46,0,0,0|0|0,0|0,12|111,29|13,0|0,0,0,2000,68,11,0
2976,8,242,165465,0,48,59,0,0,0|0|0,0|0,12|162,29|17,0|0,0,0,2200,114,11,0
2977,8,242,319870,0,59,68,0,0,0|0|0,0|0,12|196,29|20,0|0,0,0,2300,145,10,0
2978,8,242,2270,0,5,25,0,0,0|0|0,0|0,12|12,29|7,0|0,0,0,2500,15,11,0
2979,8,242,2095,0,5,25,0,0,0|0|0,0|0,12|12,29|7,0|0,0,0,2500,15,11,0
2980,8,242,1930,0,5,25,0,0,0|0|0,0|0,12|12,29|7,0|0,0,0,2700,14,10,0
2981,8,242,1825,0,5,25,0,0,0|0|0,0|0,12|12,29|7,0|0,0,0,2700,15,11,0
2982,8,242,1700,0,5,25,0,0,0|0|0,0|0,12|12,29|7,0|0,0,0,2800,15,11,0
2983,8,251,30355,0,27,41,0,0,0|0|0,0|0,11|90,26|35,0|0,0,0,250,68,8,0
2984,8,251,85005,0,43,53,0,0,0|0|0,0|0,11|139,22|30,0|0,0,0,250,116,8,0
2985,8,251,155360,0,56,63,0,0,0|0|0,0|0,11|175,18|30,0|0,0,0,250,152,7,0
2986,8,251,3080,0,5,23,0,0,0|0|0,0|0,11|9,0|0,0|0,0,0,250,18,7,0
2987,8,251,2840,0,5,23,0,0,0|0|0,0|0,11|9,0|0,0|0,0,0,250,18,7,0
2988,8,251,2550,0,5,23,0,0,0|0|0,0|0,11|9,0|0,0|0,0,0,250,19,8,0
2989,8,251,2410,0,5,23,0,0,0|0|0,0|0,11|9,0|0,0|0,0,0,250,18,7,0
2990,8,251,2210,0,5,23,0,0,0|0|0,0|0,11|9,0|0,0|0,0,0,250,18,7,0
2991,8,252,57425,0,106,47,0,0,0|0|0,0|0,11|84,22|25,0|0,0,0,250,97,10,0
2992,8,252,148085,0,155,60,0,0,0|0|0,0|0,11|122,24|20,0|0,0,0,250,157,10,0
2993,8,252,291785,0,197,71,0,0,0|0|0,0|0,11|154,18|30,0|0,0,0,250,209,9,0
2994,8,252,3725,0,23,25,0,0,0|0|0,0|0,11|6,0|0,0|0,0,0,250,22,9,0
2995,8,252,3320,0,23,25,0,0,0|0|0,0|0,11|6,0|0,0|0,0,0,250,23,10,0
2996,8,252,3010,0,23,25,0,0,0|0|0,0|0,11|6,0|0,0|0,0,0,250,22,9,0
3001,8,211,0,0,10,24,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,150,7,9,1
3002,8,211,630,0,5,26,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,150,10,9,1
3003,8,211,1275,0,5,28,0,0,0|0|0,31|10,10|30,0|0,0|0,0,0,200,14,9,1
3004,8,211,2835,0,5,32,0,0,0|0|0,31|20,10|47,0|0,0|0,0,0,200,23,10,1
3005,8,211,5355,0,10,36,0,0,0|0|0,31|30,10|63,0|0,0|0,0,0,200,32,10,2
3006,8,211,10020,0,15,40,0,0,0|0|0,31|40,10|79,0|0,0|0,0,0,200,41,9,2
3007,8,211,17820,0,15,44,0,0,0|0|0,31|50,10|96,0|0,0|0,0,0,200,54,10,3
3008,8,211,29625,0,15,48,0,0,0|0|0,31|60,10|112,0|0,0|0,0,0,200,67,10,3
3009,8,211,42600,0,20,52,0,0,0|0|0,31|70,10|128,0|0,0|0,0,0,200,81,10,4
3010,8,211,56400,0,25,56,0,0,0|0|0,31|80,10|143,0|0,0|0,0,0,200,91,9,4
3011,8,211,83925,0,30,60,0,0,0|0|0,31|90,10|159,0|0,0|0,0,0,200,116,11,5
3012,8,211,106275,0,35,64,0,0,0|0|0,31|100,10|175,0|0,0|0,0,0,200,128,10,6
3013,8,211,139875,0,40,68,0,0,0|0|0,31|100,10|191,0|0,0|0,0,0,200,146,10,6
3014,8,211,186750,0,45,68,0,0,0|0|0,31|100,10|206,0|0,0|0,0,0,200,154,11,6
3015,8,211,229200,0,45,76,0,0,0|0|0,31|100,10|222,0|0,0|0,0,0,200,186,10,6
3016,8,211,284550,0,50,80,0,0,0|0|0,31|100,10|238,0|0,0|0,0,0,200,207,10,6
3017,8,211,370050,0,50,84,0,0,0|0|0,31|100,10|253,0|0,0|0,0,0,200,239,11,6
3018,8,211,427275,0,50,88,0,0,0|0|0,31|100,10|269,0|0,0|0,0,0,200,253,10,6
3019,8,211,543750,0,50,92,0,0,0|0|0,31|100,10|285,0|0,0|0,0,0,200,289,11,6
3020,8,211,611250,0,50,96,0,0,0|0|0,31|100,10|300,0|0,0|0,0,0,200,316,11,6
3021,8,211,686250,0,50,100,0,0,0|0|0,31|100,10|316,0|0,0|0,0,0,200,330,10,6
3022,8,211,891,0,5,24,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,200,12,9,1
3023,8,211,533700,0,40,108,0,0,0|0|0,31|100,10|30,0|0,0|0,0,0,250,403,11,6
3024,8,211,563040,0,40,112,0,0,0|0|0,31|100,10|362,0|0,0|0,0,0,250,434,11,0
3025,8,211,552983,0,50,116,0,0,0|0|0,31|100,10|378,0|0,0|0,0,0,250,447,10,0
3026,8,211,616328,0,60,120,0,0,0|0|0,31|100,10|393,0|0,0|0,0,0,250,500,11,0
3027,8,211,643113,0,70,124,0,0,0|0|0,31|100,10|409,0|0,0|0,0,0,250,535,11,0
3028,8,211,672483,0,80,128,0,0,0|0|0,31|100,10|424,0|0,0|0,0,0,250,570,11,0
3029,8,211,694058,0,50,132,0,0,0|0|0,31|100,10|440,0|0,0|0,0,0,250,607,11,0
3030,8,211,714567,0,50,136,0,0,0|0|0,31|100,10|455,0|0,0|0,0,0,250,645,11,0
3031,8,212,870,0,20,24,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,200,15,11,1
3032,8,212,1538,0,10,26,0,0,0|0|0,31|10,10|33,0|0,0|0,0,0,200,19,11,1
3033,8,212,3330,0,15,30,0,0,0|0|0,31|20,10|51,0|0,0|0,0,0,200,30,12,1
3034,8,212,6668,0,20,34,0,0,0|0|0,31|30,10|69,0|0,0|0,0,0,200,39,11,2
3035,8,212,11880,0,25,37,0,0,0|0|0,31|40,10|86,0|0,0|0,0,0,200,53,12,2
3036,8,212,20858,0,30,41,0,0,0|0|0,31|50,10|103,0|0,0|0,0,0,200,66,12,3
3037,8,212,33600,0,35,45,0,0,0|0|0,31|60,10|120,0|0,0|0,0,0,200,77,11,3
3038,8,212,48075,0,40,49,0,0,0|0|0,31|70,10|137,0|0,0|0,0,0,200,96,12,4
3039,8,212,65400,0,50,53,0,0,0|0|0,31|80,10|154,0|0,0|0,0,0,200,113,12,4
3040,8,212,91875,0,50,57,0,0,0|0|0,31|90,10|171,0|0,0|0,0,0,200,136,13,5
3041,8,212,119475,0,50,61,0,0,0|0|0,31|100,10|188,0|0,0|0,0,0,200,150,12,6
3042,8,212,155400,0,60,64,0,0,0|0|0,31|100,10|205,0|0,0|0,0,0,200,170,12,6
3043,8,212,189375,0,60,64,0,0,0|0|0,31|100,10|222,0|0,0|0,0,0,200,179,12,6
3044,8,212,248775,0,60,72,0,0,0|0|0,31|100,10|238,0|0,0|0,0,0,200,214,12,6
3045,8,212,325350,0,70,76,0,0,0|0|0,31|100,10|255,0|0,0|0,0,0,200,248,13,6
3046,8,212,394050,0,70,80,0,0,0|0|0,31|100,10|272,0|0,0|0,0,0,250,263,12,6
3047,8,212,473925,0,60,84,0,0,0|0|0,31|100,10|288,0|0,0|0,0,0,250,289,12,6
3048,8,212,564525,0,70,87,0,0,0|0|0,31|100,10|305,0|0,0|0,0,0,250,317,12,6
3049,8,212,632025,0,70,91,0,0,0|0|0,31|100,10|321,0|0,0|0,0,0,250,345,12,6
3050,8,212,707025,0,70,95,0,0,0|0|0,31|100,10|338,0|0,0|0,0,0,250,375,12,6
3051,8,212,1180,0,15,22,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,200,17,11,1
3052,8,212,578745,0,80,103,0,0,0|0|0,31|100,10|30,0|0,0|0,0,0,250,438,12,6
3053,8,212,607238,0,80,107,0,0,0|0|0,31|100,10|388,0|0,0|0,0,0,250,471,12,0
3054,8,212,670818,0,80,110,0,0,0|0|0,31|100,10|404,0|0,0|0,0,0,250,526,13,0
3055,8,212,663863,0,80,114,0,0,0|0|0,31|100,10|421,0|0,0|0,0,0,250,541,12,0
3056,8,212,735638,0,80,118,0,0,0|0|0,31|100,10|437,0|0,0|0,0,0,250,601,13,0
3057,8,212,727191,0,90,122,0,0,0|0|0,31|100,10|454,0|0,0|0,0,0,250,616,12,0
3058,8,212,757673,0,90,126,0,0,0|0|0,31|100,10|470,0|0,0|0,0,0,250,655,12,0
3059,8,212,750848,0,100,127,0,0,0|0|0,31|100,10|474,0|0,0|0,0,0,250,663,12,0
3060,8,212,771414,0,100,127,0,0,0|0|0,31|100,10|477,0|0,0|0,0,0,250,671,12,0
3061,8,271,12233,0,10,44,0,0,0|0|0,31|40,10|62,0|0,0|0,0,0,1400,52,10,2
3062,8,271,22860,0,10,48,0,0,0|0|0,31|50,10|74,0|0,0|0,0,0,1440,65,10,3
3063,8,271,34695,0,15,52,0,0,0|0|0,31|60,10|87,0|0,0|0,0,0,1480,73,8,3
3064,8,271,59100,0,20,57,0,0,0|0|0,31|70,10|100,0|0,0|0,0,0,1520,91,9,4
3065,8,271,85575,0,20,61,0,0,0|0|0,31|80,10|113,0|0,0|0,0,0,1520,111,10,4
3066,8,271,112575,0,20,65,0,0,0|0|0,31|90,10|125,0|0,0|0,0,0,1520,128,10,5
3067,8,271,147750,0,25,69,0,0,0|0|0,31|100,10|138,0|0,0|0,0,0,1520,140,9,6
3068,8,271,197850,0,25,74,0,0,0|0|0,31|100,10|151,0|0,0|0,0,0,1520,167,10,6
3069,8,271,257850,0,30,74,0,0,0|0|0,31|100,10|163,0|0,0|0,0,0,1520,175,10,6
3070,8,271,295350,0,30,82,0,0,0|0|0,31|100,10|176,0|0,0|0,0,0,1520,209,10,6
3071,8,271,347850,0,30,86,0,0,0|0|0,31|100,10|188,0|0,0|0,0,0,1520,232,10,6
3072,8,271,360098,0,30,91,0,0,0|0|0,31|100,10|201,0|0,0|0,0,0,0,256,10,6
3073,8,271,394320,0,30,95,0,0,0|0|0,31|100,10|213,0|0,0|0,0,0,0,282,10,6
3074,8,271,448298,0,35,99,0,0,0|0|0,31|100,10|226,0|0,0|0,0,0,0,308,10,6
