id,life,walkspeed,runspeed,drivespeed,weapon,subweapon,level,hp,attackpower,hitrate,defense,magicdefense,dodge,attackspeed,AI,exp,dropid,money,item,tab1,tab2,tab3,specialtab,attackdistance,aggresive,shp
1014,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1015,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1016,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,73,0,0,0,0,0,0,200,999,0
1017,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,221,222,223,0,200,999,0
1018,0,0,0,120,0,0,10,100,100,100,100,100,100,100,209,0,56,0,0,0,0,0,0,200,999,0
1019,0,0,0,80,0,0,10,100,100,100,100,100,100,100,210,0,56,0,0,0,0,0,0,200,999,0
1020,0,0,0,80,0,0,10,100,100,100,100,100,100,100,211,0,56,0,0,0,0,0,0,200,999,0
1021,0,120,300,120,0,0,10,100,100,100,100,100,100,100,201,0,73,0,0,307,0,0,0,200,999,0
1022,0,120,300,100,0,0,10,100,100,100,100,100,100,100,201,0,73,0,0,307,0,0,0,200,999,0
1023,0,120,300,100,0,0,10,100,100,100,100,100,100,100,201,0,73,0,0,307,0,0,0,200,999,0
1030,0,0,0,80,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,307,0,0,0,200,999,200
1031,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,291,0,0,0,200,999,0
1032,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,205,206,207,208,200,999,0
1033,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,55,0,0,0,0,0,0,200,999,0
1034,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,65,0,0,303,0,0,0,200,999,0
1035,0,120,300,120,0,0,10,100,100,100,100,100,100,100,201,0,73,0,0,307,0,0,0,200,999,0
1036,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,311,0,0,0,200,999,0
1037,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1038,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,0,0,0,0,200,999,0
1039,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,323,0,0,0,200,999,0
1040,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,67,0,0,327,0,0,0,200,999,0
1041,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1042,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1051,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,0,0,0,0,200,999,0
1052,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1053,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1061,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,382,0,0,0,200,999,0
1062,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,66,0,0,386,387,0,0,200,999,0
1063,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,73,0,0,390,0,0,0,200,999,0
1064,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,65,0,0,394,395,0,397,200,999,0
1071,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,422,0,0,0,200,999,0
1072,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,58,0,0,0,0,0,429,200,999,0
1073,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,60,0,0,0,0,0,433,200,999,0
1081,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,462,464,466,468,200,999,0
1082,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1083,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,0,0,0,0,200,999,0
1084,0,0,0,120,0,0,10,100,100,100,100,100,100,100,215,0,54,0,0,462,0,0,0,200,999,0
1085,0,0,0,120,0,0,10,100,100,100,100,100,100,100,216,0,54,0,0,464,0,0,0,200,999,0
1086,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,466,0,0,0,200,999,0
1087,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,468,0,0,0,200,999,0
1088,0,0,0,120,0,0,10,100,100,100,100,100,100,100,218,0,59,0,0,0,0,0,0,200,999,0
1089,0,0,0,120,0,0,10,100,100,100,100,100,100,100,219,0,57,0,0,0,0,0,0,200,999,0
1090,0,0,0,120,0,0,10,100,100,100,100,100,100,100,220,0,55,0,0,0,0,0,0,200,999,0
1091,0,0,0,130,0,0,10,100,100,100,100,100,100,100,221,0,56,0,0,470,471,0,0,200,999,0
1092,0,0,0,130,0,0,10,100,100,100,100,100,100,100,222,0,58,0,0,474,475,0,0,200,999,0
1093,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,65,0,0,478,479,480,481,200,999,0
1094,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,66,0,0,482,483,484,485,200,999,0
1095,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,67,0,0,486,487,488,489,200,999,0
1096,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,490,491,492,0,200,999,0
1097,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,494,495,0,0,200,999,0
1098,0,0,0,120,0,0,10,100,100,100,100,100,100,100,223,0,57,0,0,498,0,0,0,200,999,0
1099,0,0,0,120,0,0,10,100,100,100,100,100,100,100,224,0,57,0,0,0,0,0,0,200,999,0
1100,0,0,0,120,0,0,10,100,100,100,100,100,100,100,225,0,57,0,0,0,0,0,0,200,999,0
1101,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,73,0,0,0,0,0,0,200,999,0
1102,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,73,0,0,0,0,0,0,200,999,0
1103,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1104,0,0,0,120,0,0,10,100,100,100,100,100,100,100,226,0,71,0,0,0,0,0,0,200,999,0
1105,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1106,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1107,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,73,0,0,0,0,0,0,200,999,0
1108,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,0,0,0,120,0,0,10,100,100,100,100,100,100,100,227,0,59,0,0,454,0,0,0,200,999,0
1110,0,0,0,120,0,0,10,100,100,100,100,100,100,100,228,0,73,0,0,460,0,0,0,200,999,0
1111,0,0,0,120,0,0,10,100,100,100,100,100,100,100,229,0,55,0,0,456,0,0,0,200,999,0
1112,0,0,0,130,0,0,10,100,100,100,100,100,100,100,230,0,56,0,0,458,0,0,0,200,999,0
1113,0,0,0,120,162,0,10,100,100,100,100,100,100,100,231,0,70,0,0,0,0,0,0,200,999,0
1114,0,0,0,120,0,161,10,100,100,100,100,100,100,100,232,0,70,0,0,0,0,0,0,200,999,0
1115,0,0,0,120,0,0,10,100,100,100,100,100,100,100,233,0,70,0,0,0,0,0,0,200,999,0
1116,0,0,0,120,162,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1117,0,0,0,120,0,161,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1118,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,73,0,0,0,0,0,0,200,999,0
1119,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,221,222,223,0,200,999,0
1120,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1121,0,0,0,130,0,0,10,100,100,100,100,100,100,100,235,0,60,0,0,0,0,0,0,200,999,0
1122,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1123,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,58,0,0,0,0,0,0,200,999,0
1124,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1125,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1131,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1136,0,0,0,120,0,0,200,9999,100,100,300,300,300,100,0,0,72,0,0,0,0,0,0,200,999,0
1137,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1141,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,55,0,0,0,0,0,0,200,999,0
1142,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,0,0,0,0,200,999,0
1143,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1144,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,71,0,0,0,0,0,0,200,999,0
1151,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,471,0,0,0,200,999,0
1154,0,0,0,120,0,0,200,9999,100,100,300,300,300,100,234,0,59,0,0,0,0,0,0,200,999,0
1155,0,0,0,120,0,0,200,9999,100,100,300,300,300,100,0,0,72,0,0,0,0,0,0,200,999,0
1156,0,0,0,115,0,0,200,9999,100,100,300,300,300,100,0,0,69,0,0,0,0,0,0,200,999,0
1157,0,0,0,120,0,0,200,9999,100,100,300,300,300,100,0,0,72,0,0,0,0,0,0,200,999,300
1161,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,471,0,0,0,200,999,0
1162,0,0,0,120,162,0,10,100,100,100,100,100,100,100,0,0,57,0,0,471,0,0,0,200,999,0
1171,0,0,0,140,0,0,10,100,100,100,100,100,100,100,0,0,70,0,0,0,0,0,0,200,999,0
1172,0,0,0,140,0,0,10,100,100,100,100,100,100,100,0,0,54,0,0,0,0,0,0,200,999,0
1173,0,0,0,130,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,512,513,514,515,200,999,0
1180,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,516,0,0,0,200,999,0
1181,0,0,0,140,0,0,10,100,100,100,100,100,100,100,0,0,65,0,0,520,521,522,523,200,999,0
1184,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,524,525,526,0,200,999,0
1185,0,0,0,100,0,0,10,100,100,100,100,100,100,100,0,0,56,0,0,528,529,0,0,200,999,0
1186,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,532,533,0,0,200,999,0
1188,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1191,0,0,0,110,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1192,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1193,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1201,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1202,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1203,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1204,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1205,0,0,0,130,0,0,10,100,100,100,100,100,100,100,241,0,72,0,0,0,0,0,0,200,999,0
1206,0,0,0,100,0,0,10,100,100,100,100,100,100,100,0,0,72,0,0,0,0,0,0,200,999,0
1207,0,0,0,300,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1208,0,0,0,120,0,0,10,100,100,100,100,100,100,100,236,0,55,0,0,0,0,0,0,200,999,0
1209,0,0,0,120,0,0,10,100,100,100,100,100,100,100,236,0,55,0,0,0,0,0,0,200,999,0
1211,0,0,0,120,0,0,10,100,100,100,100,100,100,100,236,0,55,0,0,0,0,0,0,200,999,0
1212,0,0,0,110,0,0,10,100,100,100,100,100,100,100,236,0,56,0,0,551,0,0,0,200,999,0
1213,0,0,0,120,0,0,10,100,100,100,100,100,100,100,236,0,57,0,0,559,560,0,0,200,999,0
1214,0,0,0,115,0,0,10,100,100,100,100,100,100,100,236,0,59,0,0,0,0,0,0,200,999,0
1215,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,54,0,0,0,0,0,0,200,999,0
1219,0,0,0,110,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1220,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1221,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1222,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,57,0,0,563,0,0,0,200,999,0
1223,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,65,0,0,0,0,0,0,200,999,0
1224,0,0,0,105,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,555,556,0,0,200,999,0
1228,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1229,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1230,0,0,0,105,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1231,0,0,0,97,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1232,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1233,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1234,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1235,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1236,0,0,0,97,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1237,0,0,0,96,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1238,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1240,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1241,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1243,0,0,0,95,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1244,0,0,0,110,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1251,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1252,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1253,0,0,0,70,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1254,0,0,0,120,1025,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1255,0,0,0,120,1025,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1256,0,0,0,120,1025,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1257,0,0,0,120,1025,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1258,0,0,0,120,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1259,0,0,0,120,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1260,0,0,0,120,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1261,0,0,0,120,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1262,0,0,0,110,1025,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1263,0,0,0,110,1025,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1265,0,0,0,110,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1266,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,0,0,0,0,0,200,999,0
1269,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,60,0,0,0,0,200,999,0
1270,0,0,0,50,0,0,10,100,100,100,100,100,100,100,236,0,72,0,60,0,0,0,0,200,999,0
1271,0,0,0,100,0,0,10,100,100,100,100,100,100,100,236,0,72,0,60,0,0,0,0,200,999,0
1275,0,180,266,60,0,0,1,27,1,55,23,10,3,20,91,0,100,0,60,0,0,0,0,150,1,0
1276,0,180,266,60,0,0,1,27,1,55,23,10,3,20,91,0,100,0,60,0,0,0,0,150,1,0
1277,0,200,350,320,0,0,3,15,10,43,24,18,5,20,91,10,100,0,60,0,0,0,0,160,1,280
1278,0,200,250,40,0,0,9,6,18,65,20,10,12,95,2,17,111,0,60,0,0,0,0,230,2,0
1279,0,180,266,60,31,0,10,7,23,67,21,11,13,100,3,24,113,0,60,0,0,0,0,230,1,0
1280,0,250,266,65,131,0,11,7,24,68,25,13,15,95,2,26,117,0,60,0,0,0,0,230,2,0
1281,0,300,450,100,32,0,12,7,31,70,23,12,16,105,104,28,120,0,60,0,0,0,0,250,3,0
1282,0,140,700,88,1011,0,14,8,38,72,29,16,19,100,3,31,125,0,60,0,0,0,0,220,1,0
1283,0,200,400,80,0,0,14,8,40,72,27,15,19,105,1,27,126,0,60,0,0,0,0,200,3,350
1284,0,250,300,95,0,0,14,8,42,72,24,13,19,107,23,28,127,0,60,0,0,0,0,250,4,0
1285,0,220,440,70,0,0,13,7,34,71,27,15,17,100,3,29,124,0,60,0,0,0,0,210,1,350
1286,0,170,400,70,0,0,14,8,40,72,27,15,19,105,1,27,128,0,60,0,0,0,0,230,3,350
1287,0,170,370,70,0,0,14,8,38,72,29,16,19,100,21,27,129,0,60,0,0,0,0,250,1,0
1288,0,150,350,80,1003,0,15,8,43,74,33,18,20,100,22,28,132,0,60,0,0,0,0,250,1,0
1289,0,200,480,90,1080,0,16,8,44,75,35,20,21,90,26,28,136,0,60,0,0,0,0,1500,5,0
1290,0,260,600,80,0,0,17,9,58,77,30,18,23,107,9,33,140,0,60,0,0,0,0,250,4,350
1291,0,170,700,120,1003,302,19,13,70,80,53,30,27,110,24,46,148,0,60,0,0,0,0,260,8,0
1292,0,250,700,95,1005,0,15,8,43,74,33,18,20,100,3,34,133,0,60,0,0,0,0,220,1,0
1293,0,250,700,95,1005,0,16,8,47,75,35,20,21,100,3,34,137,0,60,0,0,0,0,220,1,0
1294,0,0,0,100,1073,0,17,9,55,77,34,20,23,105,15,21,141,0,60,0,0,0,0,2400,3,0
1295,0,170,700,90,1012,0,18,9,60,78,37,21,25,105,1,32,145,0,60,0,0,0,0,230,3,0
1296,0,220,700,120,1032,0,21,10,68,83,56,33,30,95,2,36,153,0,60,0,0,0,0,320,2,0
1297,0,220,700,120,1032,0,22,10,74,84,60,35,32,95,2,36,157,0,60,0,0,0,0,320,2,0
1298,0,300,700,125,162,0,23,14,95,86,69,42,34,105,5,50,163,0,60,0,0,0,0,220,8,0
1299,0,250,700,170,1001,161,24,19,107,87,80,48,37,105,6,71,167,0,60,0,0,0,0,350,9,0
1300,0,270,700,230,1037,0,28,35,144,93,118,73,46,110,43,319,169,0,60,0,0,0,0,350,10,0
1301,0,130,400,80,0,0,21,10,75,83,50,30,30,100,106,31,154,0,60,0,0,0,0,230,1,0
1302,0,145,600,95,1005,301,22,10,85,84,49,29,32,105,1,32,158,0,60,0,0,0,0,260,3,0
1303,0,145,600,100,1005,301,23,10,91,86,52,31,34,105,1,33,164,0,60,0,0,0,0,260,3,0
1304,0,160,610,110,1011,0,25,11,100,89,66,40,39,100,106,36,170,0,60,0,0,0,0,230,1,0
1305,0,165,450,145,1007,302,27,12,118,92,67,41,43,105,1,32,178,0,60,0,0,0,0,260,3,0
1306,0,160,400,130,941,0,27,12,116,92,70,43,43,97,27,32,179,0,60,0,0,0,0,2000,6,0
1307,0,150,420,50,0,0,21,10,75,83,50,30,30,100,3,31,155,0,60,0,0,0,0,180,1,0
1308,0,150,420,80,0,0,22,10,81,84,54,32,32,100,3,31,159,0,60,0,0,0,0,180,1,0
1309,0,165,700,100,0,0,25,11,104,89,60,36,39,105,1,35,171,0,60,0,0,0,0,200,3,0
1310,0,165,370,60,0,0,25,11,100,89,66,40,39,100,3,33,172,0,60,0,0,0,0,200,1,0
1311,0,165,370,60,0,0,26,12,106,90,70,42,41,100,3,33,176,0,60,0,0,0,0,200,1,0
1312,0,175,370,80,0,0,28,12,120,93,79,48,46,100,3,34,181,0,60,0,0,0,0,200,1,0
1313,0,280,450,110,0,0,28,12,125,93,70,44,46,100,1,34,182,0,60,0,0,0,0,250,3,350
1314,0,350,600,120,0,0,29,13,140,95,66,41,48,105,9,38,184,0,60,0,0,0,0,250,4,350
1315,0,350,600,125,0,0,30,13,149,96,70,44,50,107,9,39,187,0,60,0,0,0,0,250,4,350
1316,0,300,750,95,1042,0,35,13,160,104,96,61,56,97,322,42,200,0,60,0,0,0,0,2000,6,0
1317,0,200,700,100,164,0,36,13,168,106,93,60,58,105,111,40,203,0,60,0,0,0,0,360,3,0
1318,0,250,600,125,1043,0,37,13,169,107,101,65,59,97,322,40,208,0,60,0,0,0,0,2000,6,0
1319,0,300,700,140,164,301,39,14,192,111,89,58,61,107,320,44,214,0,60,0,0,0,0,360,4,0
1320,0,300,700,145,164,301,40,14,197,112,92,59,63,107,320,45,217,0,60,0,0,0,0,360,4,0
1321,0,300,700,165,180,6,41,22,210,114,153,99,64,110,323,85,219,0,60,0,0,0,0,380,9,0
1322,0,220,600,90,0,0,31,13,139,98,90,57,51,100,3,39,190,0,60,0,0,0,0,180,1,0
1323,0,210,680,105,0,0,32,13,144,99,93,58,53,100,1,42,192,0,60,0,0,0,0,200,3,0
1324,0,185,700,125,401,0,34,13,168,103,79,50,55,107,9,40,201,0,60,0,0,0,0,210,4,0
1325,0,200,700,110,133,0,36,13,146,106,114,73,58,95,22,43,204,0,60,0,0,0,0,300,2,0
1326,0,300,700,200,135,0,42,22,215,116,156,102,65,110,114,86,222,0,60,0,0,0,0,300,9,0
1327,0,240,700,350,1021,0,49,84,268,127,211,140,75,110,83,893,231,0,60,0,0,0,0,300,11,0
1328,0,200,520,80,0,0,36,13,161,106,104,66,58,100,22,40,205,0,60,0,0,0,0,220,1,0
1329,0,280,500,210,1016,0,44,37,236,119,189,124,68,110,85,329,220,0,60,0,0,0,0,260,10,0
1330,0,200,250,80,1074,0,42,14,187,116,120,78,65,100,22,39,223,0,60,0,0,0,0,1200,1,0
1331,0,220,250,85,1074,0,43,14,192,117,123,81,67,100,22,40,227,0,60,0,0,0,0,1200,1,0
1332,0,160,280,100,1074,0,43,14,192,117,123,81,67,100,22,39,228,0,60,0,0,0,0,1200,1,180
1333,0,250,400,100,1075,0,46,14,215,122,118,78,71,105,21,41,229,0,60,0,0,0,0,1200,3,0
1334,0,240,450,135,1075,0,47,14,219,124,121,80,72,100,21,43,233,0,60,0,0,0,0,1300,3,300
1335,0,240,338,160,1075,0,48,14,237,126,110,73,73,107,23,42,235,0,60,0,0,0,0,1300,4,280
1336,0,200,360,160,1081,0,49,14,242,127,112,75,75,105,23,43,236,0,60,0,0,0,0,1300,4,300
1337,0,250,360,165,1081,0,50,14,247,129,115,77,76,105,23,44,237,0,60,0,0,0,0,1300,4,300
1338,0,300,400,250,1075,0,51,18,248,131,176,117,78,110,28,60,239,0,60,0,0,0,0,1300,8,410
1339,0,165,550,110,0,0,53,15,216,134,168,113,80,100,22,48,242,0,60,0,0,0,0,160,2,0
1340,0,170,600,110,1015,0,55,16,257,138,143,96,83,105,21,48,244,0,60,0,0,0,0,230,3,0
1341,0,175,500,95,203,0,57,17,238,141,165,112,86,90,26,46,246,0,60,0,0,0,0,2500,5,0
1342,0,250,700,160,403,0,58,21,283,143,202,137,87,110,24,70,247,0,60,0,0,0,0,230,8,0
1343,0,350,700,250,136,0,65,116,359,155,286,196,97,110,87,1098,253,0,60,0,0,0,0,230,11,0
1344,0,120,400,110,0,0,58,17,260,143,168,114,87,100,22,47,248,0,60,0,0,0,0,190,1,0
1345,0,125,400,115,0,0,59,17,265,145,171,116,89,100,22,48,250,0,60,0,0,0,0,190,1,0
1346,0,220,600,165,1002,0,63,19,296,152,166,113,94,105,21,53,259,0,60,0,0,0,0,240,3,0
1347,0,230,700,165,1021,0,66,24,324,157,233,160,99,90,112,75,266,0,60,0,0,0,0,290,8,0
1348,0,300,700,200,137,5,68,32,352,161,261,180,102,107,114,109,269,0,60,0,0,0,0,300,9,0
1349,0,300,700,250,1045,0,71,22,328,166,200,138,106,97,27,60,274,0,60,0,0,0,0,2000,6,0
1350,0,350,700,300,0,0,73,28,360,170,261,181,109,110,112,83,282,0,60,0,0,0,0,260,8,0
1351,0,300,700,300,1043,0,74,23,313,172,221,153,111,90,26,59,290,0,60,0,0,0,0,2000,5,0
1352,0,300,700,300,1043,0,75,23,317,174,224,156,112,90,26,59,292,0,60,0,0,0,0,2000,5,0
1353,0,400,700,320,138,5,76,24,381,176,182,127,114,107,113,65,298,0,60,0,0,0,0,300,4,0
1354,0,450,700,320,138,5,77,25,386,178,185,129,115,107,113,67,303,0,60,0,0,0,0,300,4,0
1355,0,500,700,450,139,5,83,159,464,189,379,266,124,110,70,1383,306,0,60,0,0,0,0,300,11,0
1356,0,220,550,80,0,0,70,22,316,165,207,143,105,100,22,59,272,0,60,0,0,0,0,230,1,0
1357,0,300,550,85,0,0,71,22,321,166,211,146,106,100,22,60,275,0,60,0,0,0,0,230,1,0
1358,0,250,600,120,0,0,72,22,340,168,193,133,108,100,21,58,279,0,60,0,0,0,0,230,3,0
1359,0,300,700,150,0,0,75,23,375,174,179,125,112,105,115,62,293,0,60,0,0,0,0,240,4,0
1360,0,350,700,200,0,0,76,24,381,176,182,127,114,107,115,64,299,0,60,0,0,0,0,240,4,0
1361,0,400,700,200,0,0,78,37,407,180,305,213,117,110,114,121,307,0,60,0,0,0,0,250,9,0
1362,0,500,700,350,0,0,86,167,482,195,395,278,129,110,61,1418,317,0,60,0,0,0,0,250,11,0
1363,0,220,700,140,103,0,72,22,326,168,214,148,108,100,116,62,280,0,60,0,0,0,0,250,1,0
1364,0,220,700,145,103,0,73,23,345,170,196,136,109,105,116,62,283,0,60,0,0,0,0,250,1,0
1365,0,300,700,180,104,0,75,23,356,174,202,140,112,105,1,62,294,0,60,0,0,0,0,250,3,0
1366,0,250,700,220,1045,0,77,25,326,178,231,161,115,90,11,60,304,0,60,0,0,0,0,2400,5,0
1367,0,300,700,180,106,5,79,25,327,181,262,183,118,95,116,67,311,0,60,0,0,0,0,260,2,0
1368,0,350,700,280,107,6,82,32,408,187,299,209,123,107,117,89,321,0,60,0,0,0,0,260,8,0
